mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.22822370529174804,0.21061171903163764,0.5899532318115235,0.13201024222135377,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.6798536678522834,0.6996789286481584,0.7116504738487981,0.7169618772528705,0.7290826191783438,0.7074455133560908,0.016721465242352438,9,0.743803860017665,0.7496956386813396,0.7494524480198611,0.7428877921271873,0.742868396552959,0.7457416270798024,0.0031483064837631793
0.12394270896911622,0.06247438166542667,0.5038829803466797,0.12451165140582728,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.6632450884438186,0.6889069251151799,0.6861378339022702,0.7011768637654867,0.72250005967869,0.6923933541810892,0.019413767659160586,26,0.7382119667709055,0.7282799407987397,0.7367901219832422,0.7211916044019002,0.7139898784941874,0.727692702489795,0.009206459396425124
0.1677565097808838,0.13020192782298265,0.6943771839141846,0.27535883953004814,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.6922728032274237,0.7148671552362084,0.6975842066314961,0.7014752572151536,0.7329736697620014,0.7078346184144566,0.014622660396129103,8,0.7357606645818912,0.7356860662194744,0.7438784583800816,0.7338345348642907,0.7234161275691676,0.7345151703229811,0.006545921341847147
0.1909245014190674,0.09107739347739204,0.7977812767028809,0.12587440349115595,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.653069871810174,0.7074610298154734,0.6968382230073287,0.6918252130529231,0.7102301210283831,0.6918848917428564,0.020544139501726243,28,0.7108477954691939,0.7069761404597646,0.7251005585925377,0.7113341767921512,0.7105673056265069,0.7129651953880309,0.0062614582714237916
0.18464283943176268,0.07163633885350587,0.8520447254180908,0.24805279167572386,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.6748406578978778,0.7227984531283569,0.6990821417488244,0.7002041011195723,0.712474039769879,0.7018798787329021,0.016072199781126412,15,0.727101286672555,0.715560920006684,0.7255675443412667,0.7220509775369411,0.7114833735169845,0.7203528204148861,0.005953961334561574
0.09775476455688477,0.04609467671579083,0.947432279586792,0.16363993220073114,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.6406507364350338,0.7099317275787163,0.6876357690195986,0.7052171110739778,0.7039459549783964,0.6894762598171447,0.025545613234396622,29,0.7076311140817837,0.693303752596023,0.7116713613902749,0.7070507388221814,0.7044323363013536,0.7048178606383233,0.006206350384924356
0.14556503295898438,0.05684310872395796,1.1115479946136475,0.13624630001191884,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.6500023871475974,0.7226492564035235,0.6957162636365807,0.7002041011195723,0.7223508629538564,0.6981845742522261,0.0265112217093941,21,0.7140271776753957,0.7098004344608627,0.7156549139433291,0.7090708624764269,0.70729392948366,0.7111694636079349,0.0031490927793817285
0.13323898315429689,0.04883600351691416,0.7010384559631347,0.2886243294355657,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.6385560144183716,0.712175646320212,0.6976617889284096,0.696987419732162,0.7159175001790361,0.6922596739156384,0.027899663692754737,27,0.7066583514358694,0.6910031390990906,0.7101376190589864,0.697138108424244,0.6972127067866607,0.7004299849609702,0.006972567125731945
0.22655925750732422,0.04581003033881282,0.8378717422485351,0.31640529172379356,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.6642178510897329,0.7153923277076222,0.6936215416199184,0.7021496264114011,0.7252691508915996,0.7001300995440549,0.02098111968049372,18,0.71799282662147,0.6954730729751021,0.7118205581151082,0.7077057124442006,0.707013439640973,0.7080011219593707,0.007381558766254387
0.15197381973266602,0.05873335584193359,0.5950795650482178,0.0866783917647385,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.6527714783605071,0.7029731923324819,0.6926487789740041,0.6907032536821752,0.7239979947960183,0.6926189396290374,0.023166124254176648,25,0.703347676111814,0.6856723401207898,0.7012156549139433,0.7062659640495572,0.6925741806115873,0.6978151631615382,0.007596105960818454
