mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.4530138492584228,0.3991573257685464,0.024603986740112306,0.004582217297988148,relu,1e-05,"(250,)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate_init': 0.032}",0.584375,0.509375,0.56875,0.534375,0.559375,0.55125,0.026487025125521337,1428,0.940625,0.8359375,0.94296875,0.834375,0.9546875,0.90171875,0.05455877707802845
1.3544188499450684,0.14561791385447756,0.02120046615600586,0.003129914253356325,relu,1e-05,"(250,)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate_init': 0.064}",0.571875,0.496875,0.5875,0.540625,0.5625,0.551875,0.03141207968282266,1392,0.87109375,0.93125,0.8703125,0.81328125,0.88203125,0.8735937500000001,0.037550096745880716
1.4632823467254639,0.36999505899396873,0.03260097503662109,0.004031859269927266,relu,1e-05,"(250,)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250,), 'MLP__learning_rate_init': 0.128}",0.56875,0.525,0.55625,0.534375,0.6,0.556875,0.026545950726994106,998,0.878125,0.88359375,0.7828125,0.834375,0.81953125,0.8396874999999999,0.03761505786417189
4.1196390151977536,0.3232136575281554,0.054618215560913085,0.010666737242120116,relu,1e-05,"(1000,)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000,), 'MLP__learning_rate_init': 1e-06}",0.509375,0.509375,0.478125,0.5,0.484375,0.49625,0.012869537676233753,3282,0.49609375,0.48984375,0.50078125,0.49453125,0.496875,0.4956250000000001,0.0035493177161251533
4.669758987426758,0.37740398473683107,0.057937335968017575,0.014867063411810192,relu,1e-05,"(1000,)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000,), 'MLP__learning_rate_init': 0.001}",0.60625,0.525,0.6125,0.578125,0.56875,0.578125,0.031249999999999993,43,0.89765625,0.90546875,0.896875,0.90078125,0.7953125,0.87921875,0.04206173383403258
4.079631757736206,0.3362408488824762,0.07040224075317383,0.018042773106758732,relu,1e-05,"(1000,)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000,), 'MLP__learning_rate_init': 0.002}",0.596875,0.5,0.578125,0.578125,0.575,0.565625,0.03371525989815295,416,0.83671875,0.9390625,0.83984375,0.8359375,0.83359375,0.85703125,0.04106433119965551
4.912246465682983,1.4186555903753293,0.06620044708251953,0.013786995299676206,relu,1e-05,"(1000,)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000,), 'MLP__learning_rate_init': 0.004}",0.6125,0.48125,0.58125,0.5625,0.55,0.5575,0.043553128475460876,954,0.84921875,0.95703125,0.853125,0.85390625,0.95625,0.89390625,0.051247618084892504
6.07472562789917,1.4571888867243326,0.07441210746765137,0.020577044678846808,relu,1e-05,"(1000,)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000,), 'MLP__learning_rate_init': 0.008}",0.590625,0.49375,0.5875,0.5625,0.54375,0.555625,0.035377429245212255,1108,0.9625,0.9609375,0.83125,0.86484375,0.93203125,0.9103125000000001,0.05305924239117063
4.955605697631836,0.5614539181613671,0.06721372604370117,0.021078326615244003,relu,1e-05,"(1000,)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000,), 'MLP__learning_rate_init': 0.016}",0.578125,0.521875,0.553125,0.565625,0.553125,0.554375,0.01870828693386972,1190,0.86171875,0.7703125,0.7546875,0.86328125,0.8,0.8099999999999999,0.0452731510182912
7.042937898635865,2.3292981677421043,0.05100207328796387,0.013206789808483383,relu,1e-05,"(1000,)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000,), 'MLP__learning_rate_init': 0.032}",0.584375,0.534375,0.5625,0.546875,0.540625,0.55375,0.017940875118009132,1260,0.96015625,0.7859375,0.9203125,0.7640625,0.9015625,0.86640625,0.07730507239987557
6.5360915184021,2.125987184540147,0.0565983772277832,0.015320376349807952,relu,1e-05,"(1000,)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000,), 'MLP__learning_rate_init': 0.064}",0.59375,0.528125,0.571875,0.525,0.56875,0.5575,0.026707325774026878,954,0.94296875,0.7421875,0.7078125,0.7046875,0.93203125,0.8059375,0.10827865707573678
7.586766624450684,2.6749338220544394,0.040199565887451175,0.00834937152598719,relu,1e-05,"(1000,)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000,), 'MLP__learning_rate_init': 0.128}",0.596875,0.496875,0.53125,0.540625,0.521875,0.5375,0.0330718913883074,1864,0.8484375,0.94140625,0.66953125,0.93125,0.73359375,0.82484375,0.10762370244572056
6.839732551574707,2.0487501666031105,0.05960369110107422,0.008775435067977146,relu,1e-05,"(500, 500)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate_init': 1e-06}",0.465625,0.484375,0.49375,0.496875,0.51875,0.491875,0.01729794062887257,3335,0.503125,0.496875,0.49765625,0.496875,0.4921875,0.4973437499999999,0.0034798527267687783
6.181354808807373,1.0847798972978353,0.06000165939331055,0.010862414935492537,relu,1e-05,"(500, 500)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate_init': 0.001}",0.5,0.540625,0.55,0.54375,0.584375,0.54375,0.026882266459508204,1711,0.77109375,0.77578125,0.90703125,0.92421875,0.94765625,0.8651562500000001,0.0760049854450351
6.568686532974243,0.8592449323732188,0.07639684677124023,0.009288121241633439,relu,1e-05,"(500, 500)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate_init': 0.002}",0.56875,0.534375,0.559375,0.553125,0.59375,0.561875,0.01950560816790903,644,0.83359375,0.90859375,0.92109375,0.9375,0.85546875,0.89125,0.0398373156569315
6.94527907371521,1.018982909785795,0.06280055046081542,0.01045490898075358,relu,1e-05,"(500, 500)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate_init': 0.004}",0.58125,0.5125,0.5875,0.55625,0.546875,0.556875,0.02683863819197989,998,0.865625,0.9390625,0.83828125,0.828125,0.7015625,0.8345312500000001,0.07697973048959059
6.7760085105896,1.795351035561122,0.05300083160400391,0.01052284096340469,relu,1e-05,"(500, 500)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate_init': 0.008}",0.5875,0.496875,0.53125,0.571875,0.60625,0.55875,0.03959758515364289,845,0.73203125,0.9625,0.73046875,0.81171875,0.85234375,0.8178124999999999,0.08619903385479444
6.355486726760864,0.9941088210615557,0.062201642990112306,0.007677739021048266,relu,1e-05,"(500, 500)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate_init': 0.016}",0.575,0.546875,0.559375,0.571875,0.5625,0.563125,0.009960860906568263,559,0.83828125,0.84140625,0.75234375,0.740625,0.68671875,0.771875,0.05975617776640336
8.610847234725952,1.6231488096900117,0.05281496047973633,0.013542869238635806,relu,1e-05,"(500, 500)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate_init': 0.032}",0.55,0.521875,0.534375,0.60625,0.603125,0.563125,0.035100302705247416,559,0.665625,0.93046875,0.76484375,0.79609375,0.7640625,0.7842187500000001,0.08529504171184275
5.825929594039917,1.0336165456670692,0.049604272842407225,0.007527551248415641,relu,1e-05,"(500, 500)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate_init': 0.064}",0.5375,0.5625,0.56875,0.615625,0.5,0.556875,0.03803781013675734,998,0.55859375,0.553125,0.63984375,0.63984375,0.49921875,0.578125,0.05449967746464196
5.158391332626342,1.4100267984472303,0.0442014217376709,0.010909986864125747,relu,1e-05,"(500, 500)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500), 'MLP__learning_rate_init': 0.128}",0.49375,0.50625,0.5,0.5,0.5,0.5,0.00395284707521046,2649,0.48984375,0.5109375,0.503125,0.4984375,0.49609375,0.4996875,0.007067614298686665
1.5358380317687987,0.2697426573194227,0.028724098205566408,0.006401522372844385,relu,1e-05,"(250, 250)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate_init': 1e-06}",0.528125,0.5,0.503125,0.5125,0.48125,0.505,0.015385667031363941,2527,0.5,0.5078125,0.50546875,0.503125,0.51796875,0.5068750000000001,0.006119736258614404
2.01381196975708,0.3625759253796231,0.025017404556274415,0.0021714123819079213,relu,1e-05,"(250, 250)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate_init': 0.001}",0.6125,0.565625,0.590625,0.53125,0.55,0.57,0.02881785470849626,234,0.92578125,0.88125,0.92890625,0.96953125,0.91875,0.9248437500000002,0.028113713012958636
1.6986700534820556,0.32997630031091185,0.0220001220703125,0.0008928254485350655,relu,1e-05,"(250, 250)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate_init': 0.002}",0.5875,0.55,0.534375,0.55,0.55,0.554375,0.017633419974582346,1190,0.95078125,0.93203125,0.78984375,0.96171875,0.959375,0.91875,0.06529305930763239
1.835558032989502,0.2630882964478422,0.022001075744628906,0.001417320800367396,relu,1e-05,"(250, 250)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate_init': 0.004}",0.56875,0.515625,0.56875,0.55625,0.546875,0.55125,0.01962539808513447,1428,0.9578125,0.9140625,0.94375,0.9671875,0.9625,0.9490624999999999,0.019177419990707816
1.873520517349243,0.6763614237749311,0.022597551345825195,0.0024922609227728157,relu,1e-05,"(250, 250)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate_init': 0.008}",0.571875,0.534375,0.553125,0.50625,0.55,0.543125,0.021955210087812878,1732,0.95,0.8796875,0.72265625,0.87421875,0.96484375,0.87828125,0.08587696731734883
1.6674784183502198,0.16601569200923466,0.025599098205566405,0.0030045582086038842,relu,1e-05,"(250, 250)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate_init': 0.016}",0.571875,0.55625,0.55625,0.51875,0.553125,0.55125,0.017522307211095222,1428,0.840625,0.8078125,0.8796875,0.86171875,0.8484375,0.84765625,0.02392207401125577
2.1390228271484375,0.617167611367808,0.02620072364807129,0.004660930807641303,relu,1e-05,"(250, 250)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate_init': 0.032}",0.6,0.515625,0.521875,0.5375,0.546875,0.544375,0.029934825037070113,1703,0.7484375,0.909375,0.70859375,0.92734375,0.6984375,0.7984375,0.09949457232369513
3.0301984310150147,1.4315484494278092,0.03559556007385254,0.012042895111551004,relu,1e-05,"(250, 250)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate_init': 0.064}",0.5375,0.540625,0.540625,0.540625,0.615625,0.555,0.030336652748778982,1163,0.596875,0.596875,0.81953125,0.7453125,0.796875,0.7110937500000001,0.09631187134772119
1.5314141273498536,0.40240207352080976,0.02919936180114746,0.0038703469057959437,relu,1e-05,"(250, 250)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250), 'MLP__learning_rate_init': 0.128}",0.509375,0.46875,0.49375,0.5,0.51875,0.498125,0.016955824957813184,3251,0.53671875,0.53671875,0.5015625,0.50703125,0.515625,0.51953125,0.014732311957903957
11.012222909927369,1.184161014989052,0.16006836891174317,0.04151522433624741,relu,1e-05,"(1000, 1000)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000), 'MLP__learning_rate_init': 1e-06}",0.4875,0.475,0.525,0.5125,0.50625,0.50125,0.017853571071357134,2584,0.50703125,0.50546875,0.49453125,0.49375,0.4953125,0.49921875,0.005783361101038064
17.522476148605346,3.2188001142929616,0.16513924598693847,0.03554988245366113,relu,1e-05,"(1000, 1000)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000), 'MLP__learning_rate_init': 0.001}",0.565625,0.509375,0.571875,0.5625,0.553125,0.5525,0.022395591083961146,1347,0.8828125,0.94765625,0.8140625,0.82578125,0.928125,0.8796875,0.05326956433438327
18.27511601448059,2.760552202881246,0.14254460334777833,0.030801229353060774,relu,1e-05,"(1000, 1000)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000), 'MLP__learning_rate_init': 0.002}",0.61875,0.5625,0.515625,0.540625,0.60625,0.56875,0.03888082753748947,283,0.87109375,0.9109375,0.67421875,0.84375,0.88671875,0.8373437499999999,0.08443198307291498
19.00525031089783,3.143340616330066,0.16739215850830078,0.046512694171364236,relu,1e-05,"(1000, 1000)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000), 'MLP__learning_rate_init': 0.004}",0.60625,0.5375,0.525,0.540625,0.590625,0.56,0.03219811718097812,774,0.81015625,0.83515625,0.70546875,0.91640625,0.83203125,0.8198437500000001,0.06765029563867404
17.023564052581786,2.245657764555376,0.1577904224395752,0.022589805556960697,relu,1e-05,"(1000, 1000)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000), 'MLP__learning_rate_init': 0.008}",0.596875,0.521875,0.5625,0.55,0.540625,0.554375,0.02504683113689236,1190,0.78515625,0.74140625,0.6890625,0.76484375,0.69609375,0.7353125,0.037605320850246725
20.120568609237672,5.764681129683714,0.15764269828796387,0.04342176811806192,relu,1e-05,"(1000, 1000)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000), 'MLP__learning_rate_init': 0.016}",0.5625,0.51875,0.59375,0.540625,0.559375,0.555,0.02489038468967483,1163,0.921875,0.91875,0.6609375,0.70078125,0.653125,0.77109375,0.12290828008112391
20.551359796524046,5.253952590310777,0.1605992317199707,0.024617781824409202,relu,1e-05,"(1000, 1000)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000), 'MLP__learning_rate_init': 0.032}",0.440625,0.53125,0.540625,0.534375,0.596875,0.52875,0.05017158060097371,2063,0.47890625,0.85,0.6609375,0.65546875,0.74296875,0.6776562500000001,0.12185356381995974
13.756321620941161,2.084160328266399,0.12203464508056641,0.02922182250692746,relu,1e-05,"(1000, 1000)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000), 'MLP__learning_rate_init': 0.064}",0.5,0.509375,0.5,0.50625,0.50625,0.504375,0.0037500000000000016,2551,0.5,0.546875,0.5,0.49296875,0.5328125,0.51453125,0.021295906296751026
13.22705307006836,0.2968674591972877,0.10710597038269043,0.012406747613698189,relu,1e-05,"(1000, 1000)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000), 'MLP__learning_rate_init': 0.128}",0.525,0.46875,0.5125,0.528125,0.51875,0.510625,0.021614520582238225,2450,0.6109375,0.56796875,0.61640625,0.5359375,0.5328125,0.5728125,0.035601006174334475
9.830764818191529,1.6269883377571117,0.0788050651550293,0.006401169749582019,relu,1e-05,"(500, 500, 500)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500, 500), 'MLP__learning_rate_init': 1e-06}",0.45625,0.534375,0.46875,0.490625,0.490625,0.488125,0.026619424298808585,3359,0.49765625,0.478125,0.49375,0.490625,0.48828125,0.48968750000000005,0.006581074902703965
12.334296321868896,6.246296700108197,0.08340191841125488,0.012533697645634983,relu,1e-05,"(500, 500, 500)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500, 500), 'MLP__learning_rate_init': 0.001}",0.565625,0.540625,0.55625,0.5625,0.571875,0.559375,0.010643366478704003,806,0.96015625,0.89453125,0.82109375,0.92890625,0.8125,0.8834375,0.058301144392713285
10.583682775497437,2.128862737613074,0.08160181045532226,0.013031337224008847,relu,1e-05,"(500, 500, 500)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500, 500), 'MLP__learning_rate_init': 0.002}",0.55625,0.521875,0.5375,0.55,0.603125,0.55375,0.02734330356778421,1260,0.96328125,0.86953125,0.74609375,0.825,0.8484375,0.8504687500000001,0.07019538858162265
11.421815061569214,1.6461684884817447,0.08420062065124512,0.01652196855705023,relu,1e-05,"(500, 500, 500)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500, 500), 'MLP__learning_rate_init': 0.004}",0.58125,0.496875,0.575,0.55,0.578125,0.55625,0.031684479639091434,1056,0.96015625,0.9515625,0.859375,0.85,0.8453125,0.89328125,0.05136705382587171
11.761544227600098,1.940708802490938,0.07500224113464356,0.026533374037885683,relu,1e-05,"(500, 500, 500)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500, 500), 'MLP__learning_rate_init': 0.008}",0.575,0.509375,0.6,0.534375,0.55,0.55375,0.03146178237163302,1260,0.9484375,0.86875,0.828125,0.815625,0.95078125,0.8823437500000001,0.05766789347201786
10.904668235778809,2.7173955839008026,0.08140134811401367,0.01586885287881937,relu,1e-05,"(500, 500, 500)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500, 500), 'MLP__learning_rate_init': 0.016}",0.5,0.521875,0.578125,0.51875,0.584375,0.540625,0.034061066483596775,1803,0.5,0.8734375,0.946875,0.6734375,0.81875,0.7625,0.15893628342043234
8.39704442024231,1.9887059247116767,0.0864037036895752,0.02050994083672082,relu,1e-05,"(500, 500, 500)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500, 500), 'MLP__learning_rate_init': 0.032}",0.5,0.540625,0.5,0.484375,0.54375,0.51375,0.023930237148845804,2392,0.5,0.6265625,0.5,0.5734375,0.66796875,0.57359375,0.0671482443459991
10.082926988601685,3.7888708060452094,0.06240262985229492,0.00671194335246304,relu,1e-05,"(500, 500, 500)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500, 500), 'MLP__learning_rate_init': 0.064}",0.5,0.509375,0.5,0.5,0.490625,0.5,0.005929270612815726,2649,0.5,0.865625,0.5,0.53984375,0.565625,0.5942187499999999,0.1379782166910777
8.868668794631958,2.5720873700013103,0.052399063110351564,0.008800690061610404,relu,1e-05,"(500, 500, 500)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (500, 500, 500), 'MLP__learning_rate_init': 0.128}",0.5,0.540625,0.5,0.50625,0.5,0.509375,0.015811388300841906,2470,0.5,0.5375,0.5125,0.50859375,0.515625,0.51484375,0.012480453467322409
2.094856929779053,0.17891109572099073,0.04540090560913086,0.018006628329902002,relu,1e-05,"(250, 250, 250)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250, 250), 'MLP__learning_rate_init': 1e-06}",0.496875,0.509375,0.5,0.49375,0.50625,0.50125,0.00579601155968481,2584,0.503125,0.49921875,0.5015625,0.503125,0.50078125,0.5015625,0.0014823176532039548
2.5428791999816895,0.2622021760661405,0.03944096565246582,0.006599617174934682,relu,1e-05,"(250, 250, 250)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250, 250), 'MLP__learning_rate_init': 0.001}",0.565625,0.584375,0.578125,0.58125,0.53125,0.568125,0.019505608167909045,312,0.8890625,0.8953125,0.86484375,0.85703125,0.815625,0.8643749999999999,0.028274774811216416
2.5263571739196777,0.21255430945306772,0.03500490188598633,0.003999087998624992,relu,1e-05,"(250, 250, 250)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250, 250), 'MLP__learning_rate_init': 0.002}",0.56875,0.521875,0.571875,0.565625,0.571875,0.56,0.019202864369671533,774,0.9015625,0.86484375,0.859375,0.8546875,0.88125,0.87234375,0.017141985189878098
2.398835468292236,0.2213774372492545,0.030599451065063475,0.0031403926106580294,relu,1e-05,"(250, 250, 250)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250, 250), 'MLP__learning_rate_init': 0.004}",0.5625,0.51875,0.584375,0.590625,0.609375,0.573125,0.03103677254483782,133,0.83984375,0.86640625,0.7828125,0.78359375,0.80859375,0.8162500000000001,0.03260499865818125
2.1527411460876467,0.1970743305856053,0.0328026294708252,0.008258496924610316,relu,1e-05,"(250, 250, 250)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250, 250), 'MLP__learning_rate_init': 0.008}",0.628125,0.50625,0.59375,0.59375,0.6,0.584375,0.041079191812887474,14,0.86328125,0.7640625,0.75625,0.75703125,0.690625,0.76625,0.05536058997043834
2.060630369186401,0.24109583745249027,0.025599193572998048,0.002800800082392315,relu,1e-05,"(250, 250, 250)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250, 250), 'MLP__learning_rate_init': 0.016}",0.5,0.503125,0.6,0.5125,0.571875,0.5375,0.04074501503251655,1864,0.5515625,0.76328125,0.79921875,0.76640625,0.6875,0.71359375,0.08890968249085698
2.3440259456634522,0.5245954972789862,0.026601171493530272,0.0017416598230159451,relu,1e-05,"(250, 250, 250)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250, 250), 'MLP__learning_rate_init': 0.032}",0.540625,0.534375,0.5625,0.525,0.5,0.5325,0.020406034646643135,2001,0.775,0.59609375,0.7078125,0.63359375,0.5,0.6425000000000001,0.094192445540367
1.6949525356292725,0.42664717000003877,0.033782148361206056,0.0068830590753188115,relu,1e-05,"(250, 250, 250)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250, 250), 'MLP__learning_rate_init': 0.064}",0.490625,0.50625,0.528125,0.51875,0.5,0.50875,0.013317047345414074,2481,0.54453125,0.55234375,0.5140625,0.57421875,0.49921875,0.536875,0.026947576421637632
2.5587189197540283,0.5781055943779057,0.06712446212768555,0.01586262733232627,relu,1e-05,"(250, 250, 250)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (250, 250, 250), 'MLP__learning_rate_init': 0.128}",0.49375,0.51875,0.51875,0.5125,0.5,0.50875,0.010155048005794958,2481,0.515625,0.55234375,0.5234375,0.5296875,0.5,0.52421875,0.017215885651049156
33.64457888603211,13.448735506798476,0.23171396255493165,0.02690526836964616,relu,1e-05,"(1000, 1000, 1000)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000, 1000), 'MLP__learning_rate_init': 1e-06}",0.521875,0.503125,0.5375,0.54375,0.534375,0.528125,0.01438858054152665,2070,0.51171875,0.51875,0.54609375,0.54921875,0.54375,0.53390625,0.01550422069550739
33.91732540130615,6.697386832933191,0.24978456497192383,0.06196168122533343,relu,1e-05,"(1000, 1000, 1000)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000, 1000), 'MLP__learning_rate_init': 0.001}",0.49375,0.5,0.58125,0.540625,0.584375,0.54,0.03849715898608623,1824,0.57578125,0.88828125,0.95546875,0.88671875,0.8671875,0.8346875,0.13285808041383856
28.205439710617064,0.9192911235021252,0.24445533752441406,0.03492041844729994,relu,1e-05,"(1000, 1000, 1000)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000, 1000), 'MLP__learning_rate_init': 0.002}",0.55625,0.525,0.5625,0.521875,0.590625,0.55125,0.025510414539948175,1428,0.70859375,0.75546875,0.80234375,0.7984375,0.8234375,0.77765625,0.040985777830547514
28.832793951034546,4.8699616936643455,0.21093397140502929,0.029895191452674753,relu,1e-05,"(1000, 1000, 1000)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000, 1000), 'MLP__learning_rate_init': 0.004}",0.503125,0.54375,0.575,0.5,0.56875,0.538125,0.03164747225293038,1854,0.53125,0.79140625,0.79453125,0.89609375,0.78125,0.75890625,0.12122080028557393
29.62693452835083,6.282152204026223,0.2621151447296143,0.03085463358500261,relu,1e-05,"(1000, 1000, 1000)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000, 1000), 'MLP__learning_rate_init': 0.008}",0.5,0.503125,0.5625,0.56875,0.578125,0.5425,0.03380782084074629,1767,0.5,0.93515625,0.7109375,0.76484375,0.75859375,0.7339062500000001,0.13950473922281278
47.957817220687865,11.932692162272978,0.22187557220458984,0.028113667515248582,relu,1e-05,"(1000, 1000, 1000)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (1000, 1000, 1000), 'MLP__learning_rate_init': 0.016}",0.540625,0.5375,0.5375,0.565625,0.559375,0.548125,0.011956954043568129,1586,0.74375,0.69765625,0.625,0.7796875,0.6984375,0.7089062500000001,0.05196246391627325
