mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2892021656036377,0.05658220370070338,0.5302000045776367,0.12914499542066823,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.54375,0.53125,0.575,0.565625,0.553125,0.55375,0.015486889616704837,25,0.628125,0.64375,0.63203125,0.66484375,0.6171875,0.6371875,0.016227448293709007
0.2246018886566162,0.03487994746015262,0.7624006748199463,0.18383003383881855,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.54375,0.525,0.596875,0.5375,0.565625,0.55375,0.02526422866425969,25,0.63515625,0.64375,0.6375,0.65,0.63125,0.63953125,0.006621756281380365
0.30800185203552244,0.07311403988265706,0.6762511253356933,0.18094377084882432,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.578125,0.534375,0.578125,0.54375,0.540625,0.555,0.019121323175972933,23,0.6265625,0.6296875,0.62578125,0.65234375,0.61328125,0.62953125,0.012707266007092164
0.2383884906768799,0.05317962301992954,0.8648031711578369,0.13446658422747262,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.578125,0.54375,0.58125,0.53125,0.55625,0.558125,0.0193245310421754,22,0.634375,0.63828125,0.6296875,0.64921875,0.63515625,0.6373437500000001,0.006543872372303721
0.23728680610656738,0.08703583526879705,0.8000029563903809,0.21296680515033378,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.571875,0.546875,0.584375,0.55625,0.58125,0.568125,0.014442775010364178,18,0.62109375,0.6265625,0.62265625,0.6421875,0.6234375,0.6271875,0.007708685239715014
0.363204288482666,0.11601712435398182,0.6379990577697754,0.08832982928241365,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.575,0.546875,0.575,0.55625,0.58125,0.566875,0.013050383136138181,19,0.62421875,0.63046875,0.6375,0.65390625,0.62578125,0.634375,0.010802741260902256
0.2569990634918213,0.014409043951111596,0.36299948692321776,0.1348595997606011,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.578125,0.5625,0.590625,0.546875,0.565625,0.56875,0.014790199457749025,16,0.61875,0.63984375,0.62734375,0.64765625,0.62109375,0.6309375000000002,0.011110243021644503
0.24780287742614746,0.08287266948526932,0.916602087020874,0.03546119454685425,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.56875,0.534375,0.59375,0.546875,0.6,0.56875,0.02554102092712817,16,0.62109375,0.64921875,0.63046875,0.6390625,0.63046875,0.6340625,0.009473441494515055
0.3048011302947998,0.07997790793342238,0.8024033069610595,0.07050081592127076,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.615625,0.54375,0.59375,0.546875,0.5625,0.5725,0.027908891952207634,13,0.60703125,0.64140625,0.63046875,0.653125,0.621875,0.6307812500000001,0.015846862366885102
0.2922020435333252,0.061367154852010136,0.6864017009735107,0.04181857822110679,euclidean,49,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.60625,0.521875,0.603125,0.5625,0.596875,0.578125,0.03217384419058438,10,0.6109375,0.64296875,0.6359375,0.64453125,0.6265625,0.6321874999999999,0.01237634146769552
