,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
182,6.044286489486694,0.9793985444552186,0.008863210678100586,0.0010247327383408201,0.01,"(100, 25, 100)",82,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 82}",0.7826262626262626,0.7641958041958041,0.7222377622377621,0.7428012519561815,0.759206687788199,0.7542140352037014,0.020427226348379797,37,0.8266795393152141,0.8318993007811357,0.7723803672605639,0.8237335589240569,0.8613577544269314,0.8232101041415805,0.028728795649177543
183,3.5393521308898928,0.5194368585847219,0.006948232650756836,0.003631744295788143,0.01,"(100, 25, 100)",19,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 19}",0.7548174048174048,0.7110955710955711,0.6988733488733488,0.7409546165884193,0.7214075096458482,0.7254271646925492,0.020165026061952144,182,0.729293564650927,0.6865373550608039,0.7320553328847411,0.7781877263979112,0.7515090484530065,0.735516605489478,0.030087394069281518
184,4.277795124053955,0.6833957522716508,0.007914495468139649,0.0012617432102929183,0.01,"(100, 25, 100)",54,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 54}",0.7902719502719503,0.7759595959595958,0.7305050505050504,0.7431768388106416,0.744188964522099,0.7568336152846936,0.022473160449467778,30,0.8479667066498933,0.7804920862467453,0.7973498922403286,0.8150339408252688,0.8453604786923526,0.8172406209309176,0.026403727276648966
185,2.299758529663086,0.2744355980864197,0.0070345401763916016,0.0008958807213900042,0.01,"(100, 25, 100)",94,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 94}",0.7829526029526029,0.791056721056721,0.7316161616161616,0.7809859154929576,0.7495765237303553,0.7672448684916893,0.0227392761957518,5,0.7924080629589538,0.8213729849916621,0.7954219205601553,0.8561479475365279,0.8457652266978012,0.8222232285490201,0.02574136499256586
186,3.979625034332275,0.6145121715698347,0.010306167602539062,0.010018621294605975,0.01,"(100, 25, 100)",88,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 88}",0.7731157731157732,0.7967754467754468,0.7600777000777,0.7535524256651017,0.7729304557859404,0.7712952413588118,0.014808371702968857,1,0.8895161054386941,0.8232141638142048,0.8813175935948822,0.85602236696978,0.830685931115003,0.8561512321865127,0.026381467554097898
187,3.6480872631073,0.5424460292126245,0.008639812469482422,0.001532921712989914,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 25}",0.7739005439005439,0.738935508935509,0.7004739704739705,0.7617214397496088,0.7043429844097995,0.7358874544027022,0.029566162315344882,105,0.778077489443453,0.7821162829252118,0.7712076884819052,0.8135221065604652,0.7493291496400077,0.7788505434102087,0.020704134272593704
188,5.644129228591919,0.8385368827782794,0.007029390335083008,0.0029813748519159425,0.01,"(100, 25, 100)",59,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 59}",0.7467132867132866,0.7926573426573427,0.7219425019425019,0.7227856025039123,0.7353116471658458,0.7438949854915657,0.02603586371725638,70,0.810481944160011,0.8386823088850532,0.8592141833182178,0.8389662869720383,0.7951702665888306,0.8285029979848302,0.022768860554229758
189,3.5845372676849365,1.5488048041031184,0.010144948959350586,0.0023427933879098762,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 30}",0.7066511266511266,0.6947241647241647,0.6815540015540015,0.7544913928012518,0.6904702155023683,0.7055718678620228,0.025750436741641396,334,0.7000424212281677,0.6930424309801742,0.7380220980466732,0.8276280167323937,0.7174484335473827,0.7352366801069584,0.04874285561925587
190,4.047773122787476,1.2266088923711695,0.0060302734375,0.0014572681188027479,0.001,"(50, 50)",65,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 65}",0.7664180264180264,0.7748484848484849,0.692043512043512,0.6870109546165882,0.6904702155023683,0.7221915011201093,0.039709071485035906,211,0.8265493500287685,0.8053489755517198,0.7550276469383577,0.6908279458621204,0.7228108581436077,0.7601129553049149,0.05035436707769393
191,1.3548043727874757,0.4575866276173907,0.0030163288116455077,0.0008782747053962104,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",0.7042657342657342,0.7371717171717173,0.7174980574980575,0.7339123630672926,0.6808400514445246,0.7147539993714748,0.020663728978633982,276,0.7047931111826259,0.7172732414694323,0.7453341525018773,0.7220352034453856,0.691456509048453,0.7161784435295548,0.018035273338973958
